Uuid,Void/Retire,Name,Concept Drug,Concept Dosage Form,Strength,_version:1,_order:1010
c62e2824-9dd0-4579-a0b3-8ecb9c0f343f,0,Sparadrap 0.5M,Sparadrap 0.5M, Pieces,,,
774bc3b9-276d-4cc6-b585-a65e9550781b,0,Plastic Perforated 10Cm*5M,Sparadrap Perfore 10Cm*5M, Pieces,,,
edfb8f03-0f61-4cd9-98b2-469fffde2cad,0,Perforated Plaster 18Cm*5M,Sparadrap Perfore 18Cm*5M, Pieces,,,
02096086-e96b-4ec2-89a8-ce65cf3700b7,0,1M Perforated Plaster,Sparadrap Perfore 1M, Pieces,,,
eac774f4-8785-4c35-8079-61658952666e,0,Spasfon Amp Inj B/6,Spasfon Amp Inj B/6, Pieces,,,
c1c53f57-29be-4bff-942f-6e200b86e814,0,Spasfon Comp B/30,Spasfon Comp B/30, Ampoule,,,
6ac3f21f-6c53-4ebc-a8c5-134d83f929f5,0,Spasfon Cpr B/30,Spasfon Cpr B/30, Pieces,,,
84a2e0e9-a2ce-43cf-9648-d5515a9c4f12,0,Spasfon Inj Amp B/1,Spasfon Inj Amp B/1, Pieces,,,
a8b7db99-42eb-427a-b708-809947dbf0a1,0,Spasfon Lyoc 160 Mg Lyoph Oral B/5,Spasfon Lyoc 160 Mg Lyoph Oral B/5, Pieces,160 mg,,
f410f448-a9fc-4f4d-9bf5-730fce51f1c2,0,Spasfon Lyoc 160Mg Lyoph Ora,Spasfon Lyoc 160Mg Lyoph Ora, Pieces,160mg,,
c4bba78b-d74b-486e-b4dd-397346fc0aad,0,Spasfon Lyoc 80Mg Lyoph Oral B/10,Spasfon Lyoc 80Mg Lyoph Oral B/10, Pieces,80mg,,
ea699898-7063-4109-a910-c65d72b82475,0,Spasfon Suppo,Spasfon Suppo, Pieces,,,
1ee4eb47-8bca-4286-9a2c-c9a659e00ba4,0,Spasfon Suppo B/10,Spasfon Suppo B/10, Pieces,,,
a9857b1d-9583-4c47-af65-1e95a8c9bf69,0,Spasfon Suppo B/10 Umcs,Spasfon Suppo B/10 Umcs, Pieces,,,
adf84c34-182c-404c-8263-36682b0d56f2,0,Spasmag Sol Buv Amp/5Ml,Spasmag Sol Buv Amp/5Ml, Flacon,5ml,,
9d82f6e2-51ec-4e28-9c34-4d505cafe6db,0,Spasmofree Inj B/30,Spasmofree Inj B/30, Pieces,,,
f5049442-9b3f-4470-8f2f-6f22c3c592df,0,Spasmomen 40Mg 30 Cp,Spasmomen 40Mg 30 Cp, Pieces,40mg,,
825e2fef-38fa-4ea3-953f-9236f0a88ebf,0,Spasmomen 40Mg Cp B/15,Spasmomen 40Mg Cp B/15, Comprimé,40mg,,
5f98b4bb-4855-40be-838d-e705c275c271,0,Speculum Sterile Uu Pm B/1,Speculum  Sterile Uu Pm B/1, Pieces,,,
663ab2db-3e0f-4c8c-bd9c-8bee979dec9e,0,Speculum Sterile Uu Gm B/1,Speculum Sterile Uu Gm B/1, Pieces,,,
9fe66c73-9f65-434a-bc81-58fb9d7b1922,0,Speculum Sterile Uu Medium B/1,Speculum Sterile Uu Moyen B/1, Pieces,,,
ef65d9c5-9468-4989-8e8a-f2fdc8fcd785,0,Spifen 400Mg Sachet Dose B/20,Spifen 400Mg Sachet Dose B/20, Pieces,400mg,,
603b9bf0-4754-4bdd-88d5-88e9ef50ad93,0,Spiralide 3Mui Cp B/10,Spiralide 3Mui Cp B/10, Boîte,,,
dd85f554-9954-4978-9a03-c190ffadbea4,0,Sr 1107 Black/Gold,Sr 1107 Noir/Or, Pieces,,,
460129fe-2b39-471f-9d91-da32c7995679,0,Sr 60002 Purple Silver,Sr 60002 Violet Argent, Pieces,,,
51316ab5-7207-4485-8358-478e583520a3,0,Sr 6002 Col T 53-16-138 Military Golden Sky Blue,Sr 6002 Col T 53-16-138 Militaire Dore Bleu Ciel, Pieces,,,
dae4c75c-6c13-459b-b3a4-58c9ad7b4861,0,Sr 8006 C5 Orange Yellow,Sr 8006 C5 Orange Jaune, Pieces,,,
92bc7a2f-b84b-477f-8f7f-516dfdb1bcce,0,Sr 8006 Green Orange,Sr 8006 Vert Orange, Pieces,,,
15dda65b-74e1-4f7f-ad23-ded6931c57f9,0,Sr 80568 Sky Color,Sr 80568 Couleur Ciel, Pieces,,,
cb287479-be45-4c9c-91cb-22cb8adc25d9,0,Sr 8329 Pink Green,Sr 8329 Rose Vert, Pieces,,,
0cb584d9-6576-4364-9822-d196abb5d660,0,Sr Burgundy/Branch,Sr Bordeau/Branche, Pieces,,,
25324d54-49ab-4eb4-82b8-865b7fcc16de,0,Sr Brille T 53-17-135 Silver/B Black Transp Blue,Sr Brille T 53-17-135 Argent/B Noir Bleu Transp, Pieces,,,
39dc2869-44c8-4895-85e6-7f9e962eb4fa,0,Sr Cx J17010C3 T 55-18-145 Night Blue Silver,Sr Cx J17010C3 T 55-18-145 Bleu Nuit Argente, Pieces,,,
3792d3c0-0828-4db9-b3e9-64d5aae3a8da,0,Sr Cx-17030 C1 Black Green Temples,Sr Cx-17030 C1 Noir Branches Vertes, Pieces,,,
68a549c0-5793-4da9-bf60-27d3695b7e82,0,Sr Dn 6279 Khaki,Sr Dn 6279 Kaki, Pieces,,,
a2844df9-c195-41a5-8c25-e3e0238e8ac3,0,Sr G Gray Purple,Sr G Gris Mauve, Pieces,,,
e9e253f0-1a51-48c5-95a9-e19f0c0d0594,0,Sr Brown Silver,Sr Marron Argent, Pieces,,,
f04457b6-3c20-46a3-906a-0459f2524924,0,Sr Orange,Sr Orange, Pieces,,,
dde8efe5-215c-4433-a9ae-9928c0550675,0,Sr Pa 015 T 52-16-140 Wood,Sr Pa 015 T 52-16-140 Bois, Pieces,,,
6064503d-61d1-45f1-8694-bc8ad7bc5137,0,Sr Pln-60022 Black Gold Red,Sr Pln-60022 Noir Dore Rouge, Pieces,,,
40f350b0-8af1-4b1a-b649-3c5494a90692,0,Sr R 4033 Burgundy Brown,Sr R 4033 Bordeau Marron, Pieces,,,
31175b3d-ffe2-4913-8a37-99c4ef2eb3c8,0,Sr R 4033 Chocolate Brown,Sr R 4033 Chocolat Marron, Pieces,,,
b6f8e410-40f9-4447-8183-c9857e0e8100,0,Sr Salmon,Sr Saumon, Pieces,,,
f9d8ae14-10af-43d0-b981-91e8d2ef92c9,0,Sr Tr 90 8007 Purple Blue,Sr Tr 90 8007 Violet Bleu, Pieces,,,
0acfa4a3-ee31-4efb-8eaf-f46f6c18c274,0,Sr Tr-Ro569 C7 T 54-17-140 Purple Black,Sr Tr-Ro569 C7 T 54-17-140 Violet Noir, Pieces,,,
3efd9f02-c93e-400a-b378-d10263c72afe,0,Sr Leaf Green/White Lemon Green,Sr Vert Feuille/Blanvvert Citron, Pieces,,,
0e82bac6-99af-4a55-8c99-0bde6e701fd3,0,Sr Green Olive Lake,Sr Vert Olive Lake, Pieces,,,
22c23e28-d7dd-4ca0-9062-5a6a431a42fb,0,Sr Purple Orange,Sr Violet Orange, Pieces,,,
ac0ca25f-7a32-4042-a64a-3da53e7f45fd,0,Ors+Zinc Kit B/2 Sachet,Sro+Zinc Kit B/2 Sachet, Pieces,,,
fd91f3c0-1579-4ba9-ad88-54229f69a520,0,Ss Agar,Ss Agar, Pieces,,,
76e12edc-ae9d-4f99-872a-408a39813236,0,St Moritz T 47-30-003 Nylor Blue Gray,St Moritz T 47-30-003 Nylor Bleu Gris, Pieces,,,
4b3999ac-17fa-4905-ae3b-6d5b627811e4,0,Stagyl 1000Mg Cp B/2,Stagyl 1000Mg Cp B/2, Pieces,1000mg,,
75a94f9e-95e3-438f-8c14-e494962649e4,0,Starbalm Cold Gel,Starbalm Cold Gel, Comprimé,,,
843b7e18-7e42-4002-b79b-1671b4a923b5,0,Starbalm Cold Spray,Starbalm Cold Spray, Pieces,,,
f7c95f17-77a7-4b2e-9356-33ddfbed4bcb,0,Starbalm Extra Strong 25G,Starbalm Extra Strong 25G, Comprimé,25g,,
4e9a10bc-9283-4816-b321-a7ae587e3e5c,0,Starbalm Heat Patches,Starbalm Heat Patches, Flacon,,,
bad8040e-365e-46cd-acb0-b416a45ca3f1,0,Starbalm Liquid Oil 50Ml,Starbalm Liquid Oil 50Ml, Comprimé,50ml,,
af9fb54d-3d31-4ace-baac-5921cd0a96d6,0,Starbalm Liquid Oral 50Ml,Starbalm Liquid Oral 50Ml, Ampoule,50ml,,
b536f8a1-4c32-4599-9389-bfd8267fb706,0,Starbalm Massage Cream Blue,Starbalm Massage Cream Blue, Ampoule,,,
834eee3a-fa7d-45d6-8f68-123032df19d2,0,Starbalm Massage Cream Red,Starbalm Massage Cream Red, Comprimé,,,
4bd9da26-56bc-4363-96b3-df197e03a285,0,Starbalm Massage Lotion,Starbalm Massage Lotion, Boîte,,,
84aae8f2-ec87-4a35-b1ec-860fd37f1d52,0,Starbalm Sport Tape,Starbalm Sport Tape, Boîte,,,
60a8277c-68af-4e15-b472-94d85f59d604,0,Starbalm Warm Gel,Starbalm Warm Gel, Flacon,,,
2c53d701-6064-4965-9774-0700b1e5d320,0,Starbalm Warm Roll On,Starbalm Warm Roll On, Boîte,,,
5d7fd5d7-1b20-432c-9390-8db807993133,0,Starbalm Warm Spray,Starbalm Warm Spray, Ampoule,,,
bd7cc3c2-361d-4400-9da6-80c609d362a6,0,Steranios 2% B/5L,Steranios 2% B/5L, Pieces,2%/5l,,
40d050ce-2b4a-4e1c-be1a-aee3f1eae84e,0,Steranios 20% B/5L,Steranios 20% B/5L, Pieces,20%/5l,,
d88b1e55-b4e2-4c44-8daf-cbc433c40444,0,Sterdex Pde Oph Caps B/12,Sterdex Pde Oph Caps B/12, Ampoule,,,
01e36a6c-e3bd-449e-937f-6f289bd82c10,0,Sterdex Ointment Opht B/12,Sterdex Pommade Opht  B/12, Comprimé,,,
3a7e7699-dccc-4e2f-be31-b3d1165f235e,0,"Sterimar Sol Nas, 50Ml","Sterimar Sol Nas, 50Ml", Pieces,50ml,,
90d537e1-2b2a-488c-a7aa-edd31e7bb3da,0,Steritax 1G Inj,Steritax 1G Inj, Ampoule,1g,,
15a6ab5a-a50a-452c-9e59-de10a1fe9e07,0,Covid Stethoscopes,Stetoscopes Covid, Pieces,,,
f29a51ae-03d2-418a-b756-1dce476473b4,0,Stimol 1G B/10 Amp,Stimol 1G B/10 Amp, Pieces,1g,,
712cdf65-e79f-4c6c-ab6a-549fb84c6795,0,Stimol 1G Sol Buv Amp/10Ml B/18,Stimol 1G Sol Buv Amp/10Ml B/18, Pieces,10ml,,
3bbb5ee5-6fce-4dca-abda-78dab7059434,0,Stiton 9 Sp F/200Ml,Stiton 9 Sp F/200Ml, Boîte,200ml,,
841be734-54a6-4504-b954-182582e8bc4d,0,Stop Infusion B/50,Stop Perfusion B/50, Pieces,,,
ea86874c-b6fd-4732-837e-7c3b24155c63,0,Stresam Gel B/24,Stresam Gel B/24, Pieces,,,
f1479058-7e7c-4ca9-bb55-a52bfde44d5c,0,Stresam Gel B/60,Stresam Gel B/60, Pieces,,,
fd827bfa-0d59-4300-bd58-0d3c9c6eff64,0,Stresam Gel B/60,Stresam Gel B/60, Pieces,,,
b21cf466-a5e3-4460-ab96-6186dc5e2594,0,Stresam Gelu Bt/24,Stresam Gelu Bt/24, Ampoule,,,
91f4500c-e341-44b5-a888-207aa0e49a92,0,Strimol Extra Cp B/20,Strimol Extra Cp B/20, Ampoule,,,
3798b545-e1b1-437d-a761-69aeae6a7a0c,0,Strimol Extra Cpr B/20,Strimol Extra Cpr B/20, Flacon,,,
30f68a55-09cb-4913-b0fc-33f23a282251,0,Structum 500Mg Capsule B/60,Structum 500Mg Gelul B/60, Pieces,500mg,,
59fe666b-eeef-48a6-975f-0d0cb4621de7,0,Supirocin Pde T/15G,Supirocin Pde T/15G, Boîte,15g,,
7ab751a0-e9d9-4d5b-b9ef-f00efee00461,0,Supplin 100Mg Inj Iv Fl/100M,Supplin 100Mg Inj Iv Fl/100M, Pieces,100mg,,
51d69d06-e93a-482f-a9d2-561cc30ff5d6,0,Supplin 500 Mg Cp B/20,Supplin 500 Mg Cp B/20, Pieces,500 mg,,
37f41346-1457-4e9a-8737-c001bbfd9f8f,0,Supplin 500Mg Cp B/20,Supplin 500Mg Cp B/20, Pieces,500mg,,
c9f2b6d6-7999-4f80-b511-6ef03c85eaa1,0,Supradyn Lemon Cpr Effv B/10,Supradyn Citron Cpr Effv B/10, Comprimé,,,
5ac54489-e415-41b0-9025-c110d00c7732,0,Supralox Susp Buv Fl/250Ml,Supralox Susp Buv Fl/250Ml, Comprimé,250ml,,
61a6a494-0416-45ef-9cb2-40ed3245872e,0,Minsante Overcoat,Surblouse Minsante, Pieces,,,
70c38aae-797d-467e-a60e-193f69517717,0,Covid Overshoe,Surchaussure Covid, Pieces,,,
bc303270-23c1-4b75-8c4f-525d7f992d92,0,Surdex Sp F/60Ml,Surdex Sp F/60Ml, Pieces,60ml,,
406e25d7-4143-45b2-b6ca-c6027e1a90c7,0,Surdex Sp F/60Ml,Surdex Sp F/60Ml, Comprimé,60ml,,
d25f75e4-3a48-41c3-85f0-263ae5dc6a23,0,Surfa Safe Premium Fl/750Ml,Surfa Safe Premium Fl/750Ml, Pieces,750ml,,
93ac1555-fb67-4304-9256-d8ddb9d73ada,0,Surfactant Bt,Surfactant Bt, Pieces,,,
81bd1aa2-7fdb-407f-bd7e-eb2c01d19a42,0,Surgicel B/1,Surgicel B/1, Pieces,,,
c0468344-5c23-4029-867b-7de3e51d9006,0,Surgicel Neurorochir,Surgicel Neurorochir, Boîte,,,
bda569a5-2e47-4a07-b8b4-db84cf9cb5d3,0,Overmenality 200 Mg Cp B/30,Surmenalit 200 Mg Cp B/30, Ampoule,200mg,,
f0c55661-e39f-443a-a0fa-7f332c23457c,0,Overmenality 200Mg Comp B/30,Surmenalit 200Mg Comp B/30, Ampoule,200mg,,
4b0bd0d2-392d-4283-8e1c-6f8eecbc4bf9,0,Surquina 245Mg 1Ml Inj B/50,Surquina 245Mg 1Ml Inj B/50, Pieces,245mg/1ml,,
1ee3d40c-f0cf-4a2f-9712-ed6f3ec3a098,0,Surquina 250Mg B/18 Cp,Surquina 250Mg B/18 Cp, Pieces,250mg,,
58c9db71-326a-4d65-b20e-1dcdeb0e300f,0,Surquina 250Mg Cpr Secab B/18,Surquina 250Mg Cpr Secab B/18, Boîte,250mg,,
238d6951-2c17-4e93-9576-145a69996106,0,Surquina 490Mg 2Ml Inj B/1,Surquina 490Mg 2Ml Inj B/1, Pieces,490mg/2ml,,
7dd7d8f5-9174-411a-a5cb-4cd3e380f406,0,Sutrilneo 10Mg B/30 Cp,Sutrilneo 10Mg B/30 Cp, Pieces,10mg,,
20bcab2b-ae92-4908-b5e4-2ca218c3760f,0,Sv White Negatives,Sv Blanc Negatifs, Pieces,,,
4c520652-2984-4b13-bf53-ad77126face8,0,Sv White Positive,Sv Blanc Positifs, Pieces,,,
0923e6b2-2550-4a3d-b89c-5addde5399b9,0,Sv Photo Ar Negatives,Sv Photo Ar Negatifs, Pieces,,,
d01ac67d-0255-469b-980e-39d3db6a9ae2,0,Sv Photo Ar Positive,Sv Photo Ar Positifs, Pieces,,,
7c09e494-a03c-4737-977b-f267253097fc,0,Swaroski,Swaroski, Pieces,,,
bf6d7aab-fa93-4667-8175-5f92d599c41f,0,Swarovki 1940 Black Orange,Swarovki 1940 Noir Orange, Pieces,,,
250950e2-e97a-4b14-a4c8-f5ec840ef2dc,0,Transparent Black 1940 Swarovki,Swarovki 1940 Noir Transparent, Pieces,,,
fdd1beb2-25dd-4530-99d7-e3627a59d46a,0,Swarovki 1940Brown/White,Swarovki 1940Marron/Blanche, Pieces,,,
6a3608ae-4b91-4213-bc25-0335436be344,0,Symbicort 400Mg G12 Turbuh D,Symbicort 400Mg G12 Turbuh D, Pieces,400mg,,
2fdc5245-566f-4adc-94fd-e8321dcfd396,0,Symbicort Turb 100Mcg/6Mcg Dose/120,Symbicort Turb 100Mcg/6Mcg Dose/120, Pieces,,,
c0d342ef-cddb-422a-9cb0-a8bf59fb0f40,0,Symbicort Turb 200Mcg/6Mcg Dose/120,Symbicort Turb 200Mcg/6Mcg Dose/120, Pieces,,,
6b797c38-2142-4a3d-ac96-828964373611,0,Sympathyl Cp Pell B/40,Sympathyl Cp Pell B/40, Pieces,,,
a892d657-7803-4d7f-b1ca-d78d3011471c,0,Syntocinon Inj B/3 Amp,Syntocinon Inj  B/3 Amp, Pieces,,,
503c23c6-41fe-4790-9fbd-c5226dc3cfcf,0,T-Dol 100Mg Amp Inj B/1,T-Dol 100Mg Amp Inj B/1, Pieces,100mg,,
24fbc795-cea7-4018-bf25-1ef6e226cd74,0,Taardyyfer 800 B/300,Taardyyfer 800 B/300, Pieces,,,
b269224e-5ab8-4951-aaa9-a821bf273f0e,0,Tadenan Caps 50Mg B/30,Tadenan Caps 50Mg B/30, Pieces,50mg,,
eb42f91c-0878-49a7-a8ab-b1d4640ae003,0,Tamlodi 10Mg Cp B/30,Tamlodi 10Mg Cp B/30, Ampoule,10mg,,
c5739911-7266-4045-a9c0-a91aa82c0627,0,Tanagel Gel B/15,Tanagel Gel B/15, Pieces,,,
190a2fcd-cd3b-45b6-a6f2-892744dc164a,0,Tanakan 40 Mg Cp B/30,Tanakan 40 Mg Cp B/30, Pieces,40 mg,,
4ef84acb-21c0-45ca-9e45-813ba889be6d,0,Tanakan 40Mg Cpr B/30,Tanakan 40Mg Cpr B/30, Pieces,40mg,,
31f96ec9-3401-4c59-9b4e-cb4f17e681e9,0,Tanganil 500Mg Cp B/30,Tanganil 500Mg Cp B/30, Pieces,500mg,,
420484d2-c43d-4e5d-a4ba-72d0557af1c0,0,Tanganil 500Mg Inj Amp5Ml B/,Tanganil 500Mg Inj Amp5Ml B/, Pieces,500mg,,
4dc4b3f7-52e5-4277-be53-31df0245ef12,0,Tanganilpro 500Mg Cpr B/20,Tanganilpro 500Mg Cpr B/20, Boîte,500mg,,
fd0f5680-7963-4bdc-9099-b96e68c069f2,0,Tardyferon 80Mg Cp B/30,Tardyferon 80Mg Cp B/30, Pieces,80mg,,
c05ee8e1-d1c1-40b4-aed9-1b6b40942d7a,0,Tardyferon B9 Cpr B/30,Tardyferon B9 Cpr B/30, Pieces,,,
233d61d1-5b6c-4b07-8fce-25f54b70da44,0,Tevanic 500Mg Cp/5,Tavanic 500Mg Cp/5, Pieces,500mg,,
7c4a56c7-0d01-4bf1-b904-94f2bfe85867,0,Tevanic 500Mg Cpr Pel Secab 5,Tavanic 500Mg Cpr Pel Secab 5, Ampoule,500mg,,
3140083e-16bf-4c27-9a1e-fce6998af181,0,Tevanic 5Mg/Ml Sol Perf F/10,Tavanic 5Mg/Ml Sol Perf F/10, Pieces,5mg/ml,,
abfcb59b-8cb1-4268-b4ae-89b2a6da46d0,0,Taxefim 1G/5Ml Amp Inj B/1,Taxefim 1G/5Ml Amp Inj B/1, Pieces,1g/5ml,,
560c0bbf-4329-492f-a124-8ae4f7ef4b11,0,Taxim O 200Mg Cp B/10,Taxim O 200Mg Cp B/10, Pieces,200mg,,
3cf7dc85-1df5-4f10-acec-a534389d93c7,0,Taxim O 200Mg Cp B/10,Taxim O 200Mg Cp B/10, Comprimé,200mg,,
3ab69342-1a83-43b9-ac10-5df3c9fba6c8,0,Tazomed 4.5 Inj B/1,Tazomed 4.5 Inj B/1, Ampoule,,,
ea719bd2-1977-4731-94e7-54dba0970095,0,Tor,Tdr, Pieces,,,
230249e0-65ed-4a19-a81a-18884b76bc1d,0,Tor + 5 Years,Tdr + 5 Ans, Ampoule,,,
40d0f90f-b7bf-47d2-8233-24a32c8d85e9,0,Tdr Palu - 5 Years,Tdr Palu - 5Ans, Pieces,,,
4bb1cd80-a761-4422-bf93-1af28c4da654,0,Teen Derm Exfoliating Clean Gel T/150Ml,Teen Derm Gel Nett Exfoliant T/150Ml, Ampoule,150ml,,
27ec3434-a878-4ab8-8851-765b7736c1d3,0,Tegretol 200 Mg Cp B/50,Tegretol 200 Mg Cp B/50, Pieces,200 mg,,
da639613-3d13-416a-b414-dc2b7bb27a6a,0,Tegretol 200 Mg Cp B/50,Tegretol 200 Mg Cp B/50, Pieces,200 mg,,
7566dfec-4c34-437b-9ad0-6fdbb73d46b7,0,Tegretol Cp 200Mg B/50,Tegretol Cp 200Mg B/50, Ampoule,200mg,,
9b37d100-04d2-455d-87bc-c816571cf61d,0,Tegretol Lp 200Mg Cpr B/30,Tegretol Lp 200Mg Cpr B/30, Pieces,200mg,,
d956b533-fe4c-45f5-af3e-1f4c02e48ea2,0,Tegretol Lp 400Mg Comp B/30,Tegretol Lp 400Mg Comp B/30, Pieces,400mg,,
3bef637e-aeb8-4dd5-b41e-926e32a5b454,0,Tegretol Lp 400Mg Cp B/30,Tegretol Lp 400Mg Cp B/30, Pieces,400mg,,
aa27a963-d2ee-4973-8c79-e45951fd8efe,0,Teguma 1% Cr T/15G,Teguma 1% Cr T/15G, Ampoule,1%/15g,,
0a536bd2-c328-4720-a677-b53d8389ab2f,0,Teguma 1% Cream T/15G,Teguma 1% Creme T/15G, Ampoule,1%/15g,,
baa8e099-3db9-4318-a6ae-281d7b38f6dc,0,Teguma 250Mg Cpr B/28,Teguma 250Mg Cpr B/28, Ampoule,250mg,,
d1c66d96-1aff-459b-b619-5d306651fca3,0,Telebrix 35 Inj 100Ml B/1,Telebrix 35 Inj 100Ml B/1, Pieces,100ml,,
2f5cb51d-aaf7-47a1-99b6-6d5472341560,0,Telebrix 35 Inj 50Ml B/1,Telebrix 35 Inj 50Ml B/1, Pieces,50ml,,
d73c1290-4672-4a61-af42-98f1fe8e89a4,0,Telebrix 35 Sol Inj Iv Fl/ 5,Telebrix 35 Sol Inj Iv Fl/ 5, Pieces,,,
d2a08d02-0b85-4f48-8901-7b82d14b6975,0,Telebrix Hystero Inj Fl/20Ml,Telebrix Hystero Inj Fl/20Ml, Pieces,20ml,,
7bae5531-17af-4a5b-83d5-024bbcb78988,0,Telmis-A80Mg/10Mg Cp B/28,Telmis-A80Mg/10Mg Cp B/28, Boîte,80mg/10mg,,
1cfbc60e-faf3-49d0-94ea-eed30a50242a,0,Telmis-H 40Mg/12.5Mg,Telmis-H 40Mg/12.5Mg, Flacon,40mg/12.5mg,,
b77ef884-23aa-4cfb-adf6-e41ceaf4269b,0,Temerit 5Mg Cp B/30,Temerit 5Mg Cp B/30, Ampoule,5mg,,
da0e2573-af98-4345-a63f-cf8d90bceac4,0,Temerit 5Mg Cp B/30,Temerit 5Mg Cp B/30, Boîte,5mg,,
243a5dda-11f9-4d6c-9fea-aeb4aa9c8045,0,Temerit Duo 5Mg/12.5Mg Cp B/30,Temerit Duo 5Mg/12.5Mg Cp B/30, Boîte,5mg/12.5mg,,
1af4e450-f0b6-49cb-a84c-625b20a32885,0,Temerit Duo 5Mg/25Mg Cp B/30,Temerit Duo 5Mg/25Mg Cp B/30, Flacon,5mg/25mg,,
9f612625-aee0-4c1f-be76-456369bcc2b1,0,Temesta 2.5Mg Cpr B/30,"Temesta 2,5Mg  Cpr B/30", Pieces,2.5mg,,
a67775d6-8844-4259-80ae-bfb94594b9ef,0,Temgesic 0.2Mg Cpr B/20,"Temgesic 0,2Mg Cpr B/20", Pieces,0.2mg,,
dbfefcf9-5312-4732-b834-270fd5f30c7a,0,Temgesic 0.3Mg Inj Amp 1Ml,"Temgesic 0,3Mg Inj Amp 1Ml", Pieces,0.3mg,,
ef94dae7-52e0-4616-aebd-35a1068c050f,0,Tenoretic 50Mg/12.5 Cp B/28,"Tenoretic 50Mg/12,5 Cp B/28", Pieces,50mg,,
59498834-54c9-46e3-9ed5-060213471fee,0,Tenormin 100Mg Cp B/28,Tenormine 100Mg Cp B/28, Ampoule,100mg,,
e339a4a9-eda4-4829-a0d3-282090ed7e4f,0,Tensicard Am 50/5Mg Cpr B/30,Tensicard Am 50/5Mg Cpr B/30, Boîte,5mg,,
d1d0415d-b14d-4bc7-96a6-5aa494d8e634,0,Tensoplast Dna/Adh,Tensoplast Ad.N/Adh, Pieces,,,
231dbe10-66da-4f6e-b664-7a97e4957671,0,Tensoplast Hb Adh.Band 20Cm,Tensoplast Hb Bande Adh.20Cm, Pieces,,,
9a862db4-fa8b-4059-97f7-7ff14f83ca2c,0,Tergynan Comp Gyneco B/6,Tergynan Comp Gyneco B/6, Ampoule,,,
eb5c9c35-7e67-4704-8f1e-4303ba864a2c,0,Terpone Ad Syrup F/180Ml,Terpone Ad Sirop F/180Ml, Boîte,180ml,,
0e2a6cf0-65d8-40bc-ae3c-68f507dac6e9,0,Terpone Enf Sp F/180Ml,Terpone Enf Sp F/180Ml, Boîte,180ml,,
1d6ff8f0-53b6-4483-a8a5-52f5d12c14ce,0,Terpone Enf Sp F/180Ml,Terpone Enf Sp F/180Ml, Pieces,180ml,,
94e38a14-791a-4e3e-a922-f9e38c24b58d,0,Terpone Sp Ad 180Ml,Terpone Sp Ad 180Ml, Pieces,180ml,,
9f7bea69-b5ac-4fc7-8fb5-3201ebfc82ba,0,Rapid Diagnostic Test (+5 Years) Paid,Test De Diagnostic Rapide (+5Ans) Payant, Pieces,,,
067e775f-3d14-481c-8180-90ed01dd2a66,0,Rapid Diagnostic Test (0-5 Years) Free,Test De Diagnostic Rapide (0-5Ans) Gratuit, Pieces,,,
ac52babb-4c58-46b5-8b40-4d0d78e659f9,0,Tetanea 1500Ui/Ml Ser B/20,Tetanea 1500Ui/Ml Ser B/20, Pieces,1500ml,,
55d7e796-89ce-4acb-8114-dcb2be2c2d0b,0,Tetanus Antitoxin 1500Ui Inj B/1,Tetanus Antitoxin 1500Ui Inj B/1, Boîte,,,
8554dbe9-ef0d-4f5f-96c9-854c9980a507,0,The One Fa03 Nylor Blue,The One Fa03 Nylor Bleu, Pieces,,,
fd2066a3-7d16-4d86-9556-dea939b0eb82,0,Theralene 0.05% Syrup F/150Ml,Theralene 0.05% Sirop F/150Ml, Boîte,0.05%/150ml,,
64354623-ef11-4a8b-a41c-8760822971e8,0,Thermoflash,Thermoflash, Pieces,,,
4d934e17-1c42-4631-9e82-620bcc67f91d,0,Infra Red Thermometer,Thermometre A Infra Rouge, Pieces,,,
2710db84-73e4-49cd-a436-a84ffeaa632d,0,Infra Red Thermometer,Thermometre A Infra Rouge, Pieces,,,
2b2bf117-2b6b-432f-8429-cb34d74e4ce7,0,Ear Thermometer,Thermometre Auriculaire, Pieces,,,
2f55f5ed-46e9-4593-9a07-da2b2d5a7f5c,0,Digital Thermometer,Thermometre Digital, Pieces,,,
ee975f16-9c91-46ac-9074-b10e0e411f21,0,Electro Eco B/1 Thermometer,Thermometre Electro Eco B/1, Ampoule,,,
de7906ef-4ec5-441e-99ea-c213bdbb176e,0,Medical Thermometer Wed. B/,Thermometre Medical Merc. B/, Pieces,,,
07dc3651-274f-4c1d-aeb8-ae2832e2b391,0,Thiobactin 500Mg B/24,Thiobactin 500Mg B/24, Pieces,500mg,,
75997a7b-a3c5-4ea5-82e5-07559011a2b0,0,Thiobactin 750Mg Inj B/1,Thiobactin 750Mg Inj B/1, Pieces,750mg,,
05ed8529-7133-4c49-beb4-b0560322c1d7,0,Thiopental 1G Inj Fl/20Ml,Thiopental 1G Inj Fl/20Ml, Pieces,20ml,,
eca47a29-e3ab-4e13-a1cc-c7f23ee6a20b,0,Tiapridal 100Mg Cp B/20,Tiapridal 100Mg Cp B/20, Pieces,100mg,,
d5960c04-23ee-461f-b6cb-a82c8814cc10,0,Tiapridal 100Mg Cpr B/20,Tiapridal 100Mg Cpr B/20, Pieces,100mg,,
3cb4575d-87eb-43fc-8f28-92ad6f11277d,0,Tiberal 500 Mg Cp B/10,Tiberal 500 Mg Cp B/10, Pieces,500 mg,,
