"uuid","Fully specified name:fr","Fully specified name:en","Data class","Data type","Same as mappings","_version:1","_order:1150"
"99e81d06-e3bb-4095-b448-522dfccc5832","Vitamine B12, acide folique et autres préparations prescrites dans les anémies mégaloblastiques","Vitamin B12, folic acid and other anti-megaloblastic-anaemia preparations","Diagnosis","N/A","ICD 10 - WHO:Y44.1",,
"96700128-abde-43ff-8d82-88dbae51cc97","Anticoagulants","Anticoagulants","Diagnosis","N/A","ICD 10 - WHO:Y44.2",,
"a2585965-1b57-418e-9f48-ec3c5ad575d8","Antithrombotiques [inhibiteurs de l'agrégation plaquettaire]","Antithrombotic drugs [platelet-aggregation inhibitors]","Diagnosis","N/A","ICD 10 - WHO:Y44.4",,
"1ecfce81-5bc2-4b70-bdfb-7d6982e1b696","Thrombolytiques","Thrombolytic drugs","Diagnosis","N/A","ICD 10 - WHO:Y44.5",,
"da4f83ce-fde9-4549-a33a-8946cf50eef3","Sang naturel et produits sanguins","Natural blood and blood products","Diagnosis","N/A","ICD 10 - WHO:Y44.6",,
"f62a58b5-f1a5-4707-aaa0-ab8cc6d1eafa","Succédanés du plasma","Plasma substitutes","Diagnosis","N/A","ICD 10 - WHO:Y44.7",,
"3df2bbcc-c340-4eb0-97da-420358fc8a6b","Substances agissant essentiellement sur les constituants du sang, autres et sans précision","Other and unspecified agents affecting blood constituents","Diagnosis","N/A","ICD 10 - WHO:Y44.9",,
"f92af24b-8e8a-456a-a265-6cc2440f13e1","Opioïdes et analgésiques apparentés","Opioids and related analgesics","Diagnosis","N/A","ICD 10 - WHO:Y45.0",,
"43815373-a7a8-461b-b8d7-054d1cb9a465","Dérivés de l'acide propionique","Propionic acid derivatives","Diagnosis","N/A","ICD 10 - WHO:Y45.2",,
"995c1e14-5563-404d-b654-c1987bcc76ce","Antirhumatismaux","Antirheumatics","Diagnosis","N/A","ICD 10 - WHO:Y45.4",,
"5b9e1bb6-06bc-4442-a4df-1eed0012e2de","Autres médicaments analgésiques et antipyrétiques","Other analgesics and antipyretics","Diagnosis","N/A","ICD 10 - WHO:Y45.8",,
"0d90bbdf-8a44-4208-b4f7-5b9e14315cd9","Médicament analgésique, antipyrétique et anti-inflammatoire, sans précision","Analgesic, antipyretic and anti-inflammatory drug, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y45.9",,
"ef4eef57-1447-4d12-a26c-2d15a39c52d5","Succinimides","Succinimides","Diagnosis","N/A","ICD 10 - WHO:Y46.0",,
"d5170102-8d6d-45b8-a4e9-800b5e9725e8","Oxazolidine-diones","Oxazolidinediones","Diagnosis","N/A","ICD 10 - WHO:Y46.1",,
"566344c9-a3dd-4dd6-a0ff-eacc1b6b99a3","Désoxybarbituriques","Deoxybarbiturates","Diagnosis","N/A","ICD 10 - WHO:Y46.3",,
"c557eb3e-6ece-4ff2-b26c-61e3f8169105","Acide valproïque","Valproic acid(en)","Diagnosis","N/A","ICD 10 - WHO:Y46.5",,
"f393085c-5f1b-41a2-bcd8-e94f450b43ba","Anti-épileptiques, autres et sans précision","Other and unspecified antiepileptics","Diagnosis","N/A","ICD 10 - WHO:Y46.6",,
"fd6ec9e0-3d78-4529-852c-34db94dc5868","Antiparkinsoniens","Antiparkinsonism drugs","Diagnosis","N/A","ICD 10 - WHO:Y46.7",,
"1eef98c9-ea14-483d-b2c6-4438b6a7ea20","Myorelaxants d'action centrale","Antispasticity drugs","Diagnosis","N/A","ICD 10 - WHO:Y46.8",,
"17f207bd-83d3-450b-8386-723638862e9d","Barbituriques, non classés ailleurs","Barbiturates, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y47.0",,
"571c1b5f-ac70-4575-8757-d651c930e725","Dérivés du chloral","Cloral derivatives","Diagnosis","N/A","ICD 10 - WHO:Y47.2",,
"74cbed0d-abe1-4511-8935-6f49f638ce3a","Paraldéhyde","Paraldehyde","Diagnosis","N/A","ICD 10 - WHO:Y47.3",,
"e9dfa83c-e74f-4a53-be3c-b5e649e7b29d","Dérivés du brome","Bromine compounds","Diagnosis","N/A","ICD 10 - WHO:Y47.4",,
"daf8a24d-c133-420c-a4d8-74c19652c1cc","Sédatifs et hypnotiques en association, non classés ailleurs","Mixed sedatives and hypnotics, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y47.5",,
"e7093c1a-5d52-499f-93bf-f15bc562f8ae","Autres sédatifs, hypnotiques et tranquillisants","Other sedatives, hypnotics and antianxiety drugs","Diagnosis","N/A","ICD 10 - WHO:Y47.8",,
"b817c12e-ef28-4342-83c8-da1b3171dbc1","Sédatif, hypnotique et tranquillisant, sans précision","Sedative, hypnotic and antianxiety drug, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y47.9",,
"c83091d2-650f-4a60-ae53-b2d2f86e80be","Anesthésiques inhalés","Inhaled anaesthetics(en)","Diagnosis","N/A","ICD 10 - WHO:Y48.0",,
"9b48aa21-4a37-40a8-931f-6959b6108fbe","Anasthésiques par voie parentérale","Parenteral anaesthetics","Diagnosis","N/A","ICD 10 - WHO:Y48.1",,
"5e3e08bc-e0e3-434d-b1cf-9a458c9aea63","Anesthésiques, sans précision","Anaesthetic, unspecified(en)","Diagnosis","N/A","ICD 10 - WHO:Y48.4",,
"790fa68d-39c2-48dd-9167-5f8a7f6ffc93","Antidépresseurs tri- et tétracycliques","Tricyclic and tetracyclic antidepressants(en)","Diagnosis","N/A","ICD 10 - WHO:Y49.0",,
"fdc9d39c-f927-4ba3-9132-b433b055c84a","Antidépresseurs, autres et sans précision","Other and unspecified antidepressants(en)","Diagnosis","N/A","ICD 10 - WHO:Y49.2",,
"694739c1-eafc-4e88-95dd-f347aadff5a9","Autres antipsychotiques et neuroleptiques","Other antipsychotics and neuroleptics","Diagnosis","N/A","ICD 10 - WHO:Y49.5",,
"aa2bfa26-5f4a-4cd3-aae4-d3d4b3b858bd","Psychodysleptiques [hallucinogènes]","Psychodysleptics [hallucinogens]","Diagnosis","N/A","ICD 10 - WHO:Y49.6",,
"4be47856-c4f9-4ab4-94af-47f70e887972","Analeptiques","Analeptics","Diagnosis","N/A","ICD 10 - WHO:Y50.0",,
"9afe9c28-0d98-4693-bf36-ee94fe92e25f","Antagoniste des opioïdes","Opioid receptor antagonists","Diagnosis","N/A","ICD 10 - WHO:Y50.1",,
"3fbfdb37-7651-497a-9c1d-5d7064c0cf41","Méthylxanthines, non classés ailleurs","Methylxanthines, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y50.2",,
"68b7b5b3-e898-4b06-82b4-64e193655f5d","Autres stimulants du système nerveux central","Other central nervous system stimulants","Diagnosis","N/A","ICD 10 - WHO:Y50.8",,
"28b495b3-e843-4577-a416-ed7212281f75","Stimulant du système nerveux central, sans précision","Central nervous system stimulant, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y50.9",,
"0737facc-cbec-429e-90cf-a68d912136e3","Autres parasympathomimétiques [cholinergiques]","Other parasympathomimetics [cholinergics]","Diagnosis","N/A","ICD 10 - WHO:Y51.1",,
"739f528b-0423-4e0a-bab5-c5f3ba213c76","Ganglioplégiques, non classés ailleurs","Ganglionic blocking drugs, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.2",,
"5d5afdd3-a629-4cd9-b5cd-cded4330f3a1","Autres parasympatholytiques [anticholinergiques et antimuscariniques] et spasmolytiques, non classés ailleurs","Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.3",,
"f3eae138-3e98-4ff0-88da-52adb884cfe2","Agents principalement alpha-sympathomimétiques, non classés ailleurs","Predominantly alpha-adrenoreceptor agonists, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.4",,
"314fd46a-f505-4c57-8654-16d42522586f","Agents principalement bêta-sympathomimétiques, non classés ailleurs","Predominantly beta-adrenoreceptor agonists, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.5",,
"654d43e2-4c5c-4941-9a1c-d715249ae5b1","Alpha-bloquants, non classés ailleurs","Alpha-adrenoreceptor antagonists, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.6",,
"bc1e453b-f4a8-47ab-9f8b-a21aa6b2d41a","Bêta-bloquants, non classés ailleurs","Beta-adrenoreceptor antagonists, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.7",,
"a57ef638-edc7-4e43-b15d-ce2e776db306","Agents bloquants neuronaux adrénergiques et d'action centrale, non classés ailleurs","Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y51.8",,
"723a118c-d0f4-4bae-b3c1-77c228c55b99","Médicaments agissant essentiellement sur le système nerveux autonome, autres et sans précision","Other and unspecified drugs primarily affecting the autonomic nervous system","Diagnosis","N/A","ICD 10 - WHO:Y51.9",,
"2c96c7b3-ba1f-4e05-ae20-7d9cce4cf478","Glucosides cardiotoniques et médicaments d'action similaire","Cardiac-stimulant glycosides and drugs of similar action","Diagnosis","N/A","ICD 10 - WHO:Y52.0",,
"7bc4d757-1216-41ca-a017-9ef2ed4b62eb","Inhibiteurs calciques","Calcium-channel blockers","Diagnosis","N/A","ICD 10 - WHO:Y52.1",,
"6838357f-092c-4048-8b3a-5687dacf98f6","Autres antiarythmisants, non classés ailleurs","Other antidysrhythmic drugs, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y52.2",,
"1c3f2157-9f1e-46a3-8fa3-d04bb1e10b93","Vasodilatateurs coronariens, non classés ailleurs","Coronary vasodilators, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y52.3",,
"aef0d78a-392a-4b1f-9c7c-c19de9c21756","Inhibiteurs de l'enzyme de conversion","Angiotensin-converting-enzyme inhibitors","Diagnosis","N/A","ICD 10 - WHO:Y52.4",,
"315e36d2-074d-48b9-a81a-17e0be167ed0","Autres antihypertenseurs, non classés ailleurs","Other antihypertensive drugs, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y52.5",,
"190153f7-e741-4dc8-bc25-bce507f8682e","Antihyperlipidémiants et antiartériosclérosants","Antihyperlipidaemic and antiarteriosclerotic drugs","Diagnosis","N/A","ICD 10 - WHO:Y52.6",,
"79a4c154-5ab6-42c5-93ac-9e87aef729ac","Vasodilatateurs périphériques","Peripheral vasodilators","Diagnosis","N/A","ICD 10 - WHO:Y52.7",,
"588056c5-7314-4496-93c1-516fb6a3923e","Substances antivariqueuses, y compris les agents sclérosants","Antivaricose drugs, including sclerosing agents","Diagnosis","N/A","ICD 10 - WHO:Y52.8",,
"f88a843d-5d16-4903-b279-31b8978c3020","Substances agissant essentiellement sur le système cardio-vasculaire, autres et sans précision","Other and unspecified agents primarily affecting the cardiovascular system","Diagnosis","N/A","ICD 10 - WHO:Y52.9",,
"04f4d05f-40b9-4f19-a006-8133e5bbbac1","Inhibiteur des récepteurs histaminique H2","Histamine H2-receptor antagonists","Diagnosis","N/A","ICD 10 - WHO:Y53.0",,
"cf9c0b6f-7691-43d3-81a7-c2202b770ad5","Autres antiacides et antisécrétoires gastriques","Other antacids and anti-gastric-secretion drugs","Diagnosis","N/A","ICD 10 - WHO:Y53.1",,
"285f729d-5c31-4d50-8cdc-8c89bbd4d8a2","Laxatifs stimulants","Stimulant laxatives","Diagnosis","N/A","ICD 10 - WHO:Y53.2",,
"c89cd672-6682-470f-9ce1-036585b1c944","Laxatifs salins et osmotiques","Saline and osmotic laxatives","Diagnosis","N/A","ICD 10 - WHO:Y53.3",,
"b50e5ca2-dcd6-4093-9cef-c283616809ed","Autres laxatifs","Other laxatives","Diagnosis","N/A","ICD 10 - WHO:Y53.4",,
"c125ad57-021a-4624-ba47-5dde1989fc51","Médicaments facilitant la digestion","Digestants","Diagnosis","N/A","ICD 10 - WHO:Y53.5",,
"818609e4-7d40-4d5d-bd59-1b4a5510b071","Antidiarrhéiques","Antidiarrhoeal drugs","Diagnosis","N/A","ICD 10 - WHO:Y53.6",,
"5566b11e-6f5f-4a16-8804-930ad1aafa9d","Emétiques","Emetics","Diagnosis","N/A","ICD 10 - WHO:Y53.7",,
"4982246c-4eed-4e7b-bb86-8ed23b0df41f","Autres substances agissant essentiellement sur le tractus gastro-intestinal","Other agents primarily affecting the gastrointestinal system","Diagnosis","N/A","ICD 10 - WHO:Y53.8",,
"82d08b44-04a5-4f36-ad14-e350b41b3224","Substance agissant essentiellement sur le tractus gastro-intestinal, sans précision","Agent primarily affecting the gastrointestinal system, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y53.9",,
"6ba2e63a-8d65-4780-8254-62336c69fd1f","Minéralocorticoïdes","Mineralocorticoids","Diagnosis","N/A","ICD 10 - WHO:Y54.0",,
"f856a12f-4efa-4b22-8600-aab5b4185748","Antagonistes des minéralocorticoïdes [antagonistes de l'aldostérone]","Mineralocorticoid antagonists [aldosterone antagonists]","Diagnosis","N/A","ICD 10 - WHO:Y54.1",,
"40ab1de1-d058-4579-8a1c-c13d2b4ea65f","Inhibiteurs de l'anhydrase carbonique","Carbonic-anhydrase inhibitors","Diagnosis","N/A","ICD 10 - WHO:Y54.2",,
"1f240e04-0846-469d-ba5b-19816c67af54","Dérivés de la benzothiadiazine","Benzothiadiazine derivatives","Diagnosis","N/A","ICD 10 - WHO:Y54.3",,
"60069a6b-1eaf-4695-b57c-2feb0c9815d9","Diurétiques de l'anse","Loop [high-ceiling] diuretics","Diagnosis","N/A","ICD 10 - WHO:Y54.4",,
"ea9aacb1-7bae-46fd-9d9c-89d54ef4f6c8","Autres diurétiques","Other diuretics","Diagnosis","N/A","ICD 10 - WHO:Y54.5",,
"5c04d7b1-d86c-46a5-895a-813bd9d95102","Produits agissant sur l'équilibre électrolytique, calorique et hydrique","Electrolytic, caloric and water-balance agents","Diagnosis","N/A","ICD 10 - WHO:Y54.6",,
"538b57b5-4c6e-4a21-bedc-b0f9e6ac8e4b","Médicaments agissant sur le métabolisme du calcium","Agents affecting calcification","Diagnosis","N/A","ICD 10 - WHO:Y54.7",,
"1c39c50c-e8da-4f1f-a437-68efe5e1f29d","Médicaments agissant sur le métabolisme de l'acide urique","Agents affecting uric acid metabolism","Diagnosis","N/A","ICD 10 - WHO:Y54.8",,
"14575053-7f54-4f53-9e7f-64f08890e7e4","Sels minéraux, non classés ailleurs","Mineral salts, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y54.9",,
"7311b5a1-c018-4335-9afc-2716bcc9190f","Médicaments contre le coryza [rhume banal]","Anti-common-cold drugs","Diagnosis","N/A","ICD 10 - WHO:Y55.5",,
"6ded9bb4-2aab-4ab2-9098-f0869ed11bfe","Antiasthmatiques, non classés ailleurs","Antiasthmatics, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y55.6",,
"c4d113e8-8da1-4d45-b36d-68ee2f8a86b3","Substances agissant essentiellement sur l'appareil respiratoire, autres et sans précision","Other and unspecified agents primarily acting on the respiratory system","Diagnosis","N/A","ICD 10 - WHO:Y55.7",,
"627703e6-d326-4230-90c5-646aaaad671d","Médicaments antifongiques, anti-infectieux et anti-inflammatoires pour application locale, non classés ailleurs","Local antifungal, anti-infective and anti-inflammatory drugs, not elsewhere classified","Diagnosis","N/A","ICD 10 - WHO:Y56.0",,
"6d953744-e4f1-40ba-a89f-0348ee5caae3","Antiprurigineux","Antipruritics","Diagnosis","N/A","ICD 10 - WHO:Y56.1",,
"004e17c0-9cbb-4165-bbf0-5257f733bf97","Astringents et détergents locaux","Local astringents and local detergents","Diagnosis","N/A","ICD 10 - WHO:Y56.2",,
"7909b62a-c1ff-4768-9ed0-5ac58435fb64","Emollients, adoucissants et protecteurs","Emollients, demulcents and protectants","Diagnosis","N/A","ICD 10 - WHO:Y56.3",,
"bb556fd6-2a73-423e-8e3d-ff2201f4e79b","Kératolytiques, kératoplastiques et autres médicaments et préparations capillaires","Keratolytics, keratoplastics and other hair treatment drugs and preparations","Diagnosis","N/A","ICD 10 - WHO:Y56.4",,
"85d07669-396f-47ec-aa5c-321a0e067505","Médicaments et préparations ophtalmologiques","Ophthalmological drugs and preparations","Diagnosis","N/A","ICD 10 - WHO:Y56.5",,
"cfb2fe8c-3ebf-4fc7-b43f-10e8a12609b3","Médicaments et préparations utilisés en oto-rhino-laryngologie","Otorhinolaryngological drugs and preparations","Diagnosis","N/A","ICD 10 - WHO:Y56.6",,
"ad116881-0a79-4deb-9ffd-01717bbc7f13","Médicaments dentaires pour application locale","Dental drugs, topically applied","Diagnosis","N/A","ICD 10 - WHO:Y56.7",,
"c0b91fcd-bd94-4bf6-9076-974a748490b6","Autres topiques agissant essentiellement sur la peau et les muqueuses","Other topical agents","Diagnosis","N/A","ICD 10 - WHO:Y56.8",,
"2d56397c-b36d-4e59-9b20-230195858c23","Topique agissant essentiellement sur la peau et les muqueuses, sans précision","Topical agent, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y56.9",,
"5599890e-7461-4025-91f6-e3b1f9fdcdae","Dépresseurs de l'appétit [anorexigènes]","Appetite depressants [anorectics]","Diagnosis","N/A","ICD 10 - WHO:Y57.0",,
"5c9ff954-0bba-4b71-9c5c-ea35ebbdf1d4","Lipotropes","Lipotropic drugs","Diagnosis","N/A","ICD 10 - WHO:Y57.1",,
"031b0203-6969-4e7e-bca6-7e330d0cd822","Produits de désintoxication alcoolique","Alcohol deterrents","Diagnosis","N/A","ICD 10 - WHO:Y57.3",,
"199ba16e-1e12-4ba9-ac6d-87ef20f30e5f","Excipients pharmaceutiques","Pharmaceutical excipients","Diagnosis","N/A","ICD 10 - WHO:Y57.4",,
"e6178dd8-39ae-4ddf-9be1-c248d8f27693","Produit de contraste utilisé en radiologie","X-ray contrast media","Diagnosis","N/A","ICD 10 - WHO:Y57.5",,
"a0fe2811-f380-4879-a645-e4c81020da90","Autres agents de diagnostic","Other diagnostic agents","Diagnosis","N/A","ICD 10 - WHO:Y57.6",,
"32062e5a-0c15-4e16-be9f-ae512f5b97bb","Autres substances et médicaments","Other drugs and medicaments","Diagnosis","N/A","ICD 10 - WHO:Y57.8",,
"a9f32d22-748c-48fd-be31-85ef9396ab9d","Substance et médicament, sans précision","Drug or medicament, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y57.9",,
"b786dd4a-776d-4971-93f8-3a60908a6b2b","BCG","BCG vaccine","Diagnosis","N/A","ICD 10 - WHO:Y58.0",,
"d5c4411b-b163-465c-b4c4-2228ea773235","Antityphoïdique et paratyphoïdique","Typhoid and paratyphoid vaccine","Diagnosis","N/A","ICD 10 - WHO:Y58.1",,
"e6ca1a12-9aa9-4937-80f3-c5a8f030ebf6","Anticholérique","Cholera vaccine","Diagnosis","N/A","ICD 10 - WHO:Y58.2",,
"aa1f031d-5666-465b-81ac-6717fd8f1f94","Antipesteux","Plague vaccine","Diagnosis","N/A","ICD 10 - WHO:Y58.3",,
"0f11804f-0fb7-4349-8df9-47ffe6fb5e7a","Antitétanique","Tetanus vaccine","Diagnosis","N/A","ICD 10 - WHO:Y58.4",,
"9f983fc1-d5a3-4a40-88ba-01de99a9053b","Antidiphtérique","Diphtheria vaccine","Diagnosis","N/A","ICD 10 - WHO:Y58.5",,
"ab1c5d58-9f23-4f3d-adf3-ba46b0b9b667","Anticoquelucheux, y compris en association","Pertussis vaccine, including combinations with a pertussis component","Diagnosis","N/A","ICD 10 - WHO:Y58.6",,
"c225c6c2-14b9-4ba8-84d4-aad7b8ede060","Vaccins bactériens mixtes, sauf ceux qui contiennent du vaccin anticoquelucheux","Mixed bacterial vaccines, except combinations with a pertussis component","Diagnosis","N/A","ICD 10 - WHO:Y58.8",,
"ed181c35-79d9-4895-8b45-4ea94f9ffc61","Vaccins bactériens, autres et sans précision","Other and unspecified bacterial vaccines","Diagnosis","N/A","ICD 10 - WHO:Y58.9",,
"1111ed79-36a7-426f-9715-354460240b9a","Vaccins antiviraux","Viral vaccines","Diagnosis","N/A","ICD 10 - WHO:Y59.0",,
"3476fe96-a8d0-4429-aeed-cbb0e8ed93a1","Vaccins antirickettsies","Rickettsial vaccines","Diagnosis","N/A","ICD 10 - WHO:Y59.1",,
"5976f519-e303-46b4-bd7d-735d5916b555","Vaccins antiprotozoaires","Protozoal vaccines","Diagnosis","N/A","ICD 10 - WHO:Y59.2",,
"564ec69d-42f4-450a-823e-f05e62f72c3c","Immunoglobulines","Immunoglobulin","Diagnosis","N/A","ICD 10 - WHO:Y59.3",,
"0cc3639c-cb81-49fc-a811-4085dd51f080","Autres vaccins et substances biologiques précisés","Other specified vaccines and biological substances","Diagnosis","N/A","ICD 10 - WHO:Y59.8",,
"29a1839b-8fc1-43df-8bc3-fb69d11169cf","Vaccin ou substance biologique, sans précision","Vaccine or biological substance, unspecified","Diagnosis","N/A","ICD 10 - WHO:Y59.9",,
"79d305e0-a657-47d4-a866-385d16ac9187","Séquelles d'un accident de véhicule à moteur","Sequelae of motor-vehicle accident","Diagnosis","N/A","ICD 10 - WHO:Y85.0",,
"16753108-3d7a-46bf-b1ac-59439ea7774d","Séquelles d'accidents de transport, autres et sans précision","Sequelae of other and unspecified transport accidents","Diagnosis","N/A","ICD 10 - WHO:Y85.9",,
"1d54e31c-f1d2-46cc-9aff-ab5baf18433c","Séquelles d'une lésion auto-infligée","Sequelae of intentional self-harm","Diagnosis","N/A","ICD 10 - WHO:Y87.0",,
